一、所得收入總計,1231112,1265798,1648122,1337361,1245350,1079199,1186204,A.Total receipts,,一、所得收入總計,1098807,1616327,1029485,970491,894368,868663,901022,A.Total receipts,,一、所得收入總計,958999,889108,910090,857821,1096361,1572296,1090947,A.Total receipts
1.受僱人員報酬,695838,766866,966703,841239,652323,592370,662221,1.Compensation of employees,,1.受僱人員報酬,524977,1072507,563310,494726,393668,350312,386514,1.Compensation of employees,,1.受僱人員報酬,496101,390346,418985,414743,636169,953979,596930,1.Compensation of employees
(1)本業薪資,517444,599441,700338,627344,490630,436935,492635,(1)Full time payroll,,(1)本業薪資,370692,701826,421412,381545,296925,248827,294647,(1)Full time payroll,,(1)本業薪資,372165,262720,282731,315838,483616,659157,422515,(1)Full time payroll
(2)兼業薪資,43307,25670,60971,37297,42918,48864,50882,(2)Part time payroll,,(2)兼業薪資,56495,49648,34810,35105,33578,45436,32343,(2)Part time payroll,,(2)兼業薪資,41350,56154,67260,32254,40157,54639,60331,(2)Part time payroll
(3)其他收入,135086,141756,205394,176599,118776,106571,118705,(3)Other receipts or subsidies,,(3)其他收入,97790,321033,107088,78076,63166,56050,59525,(3)Other receipts or subsidies,,(3)其他收入,82586,71472,68995,66651,112396,240182,114084,(3)Other receipts or subsidies
2.產業主所得,156791,121061,162862,119531,208407,163040,165246,2.Entrepreneurial income,,2.產業主所得,161009,161157,142043,177752,172078,175834,188138,2.Entrepreneurial income,,2.產業主所得,148541,216141,157405,104968,112548,166692,152977,2.Entrepreneurial income
3.財產所得收入,55466,44919,124770,45747,60598,37841,50688,3. Property income,,3.財產所得收入,67439,97917,27957,21811,22912,29157,29709,3. Property income,,3.財產所得收入,31435,21563,25466,11998,29483,107575,44413,3. Property income
4.自用住宅設算租金收入,73780,87809,103099,105732,81485,60808,49891,4.Imputed rent income,,4.自用住宅設算租金收入,60918,75857,49894,50894,50956,46033,43579,4.Imputed rent income,,4.自用住宅設算租金收入,36239,35174,58406,41876,59317,82834,67903,4.Imputed rent income
5.經常移轉收入,249137,245096,290528,225043,242515,225057,258069,5.Current transfer receipts,,5.經常移轉收入,284328,208786,246017,225151,254676,267115,252941,5.Current transfer receipts,,5.經常移轉收入,246448,225472,249752,283841,258827,261134,228712,5.Current transfer receipts
(1)從私人,70221,84402,107427,53707,79627,45326,61606,(1)From individuals,,(1)從私人,75927,35674,66400,47090,47464,55404,54449,(1)From individuals,,(1)從私人,67283,50259,58739,63434,84991,67166,45889,(1)From individuals
(2)從政府,48115,39216,44420,49421,42727,54183,47831,(2)From government,,(2)從政府,50578,43988,48184,53946,56440,66767,68903,(2)From government,,(2)從政府,57531,68676,53710,68859,43693,57746,41764,(2)From government
(3)社會保險受益,127233,118647,133893,116455,117209,122729,146341,(3)Benefit of social insurance,,(3)社會保險受益,147294,120086,129340,123355,146097,136344,128075,(3)Benefit of social insurance,,(3)社會保險受益,118582,105368,136043,150656,128126,132784,137683,(3)Benefit of social insurance
(4)從企業,2147,1303,1020,2000,2224,1936,2292,(4)From enterprises,,(4)從企業,10529,1464,1275,650,4675,7608,1514,(4)From enterprises,,(4)從企業,3053,1169,1260,893,2016,3438,3376,(4)From enterprises
(5)從國外,1420,1528,3768,3459,728,884,0,(5)From abroad,,(5)從國外,0,7574,818,110,0,992,0,(5)From abroad,,(5)從國外,0,0,0,0,0,0,0,(5)From abroad
6.雜項收入,100,48,160,69,22,83,89,6.Miscellaneous receipts,,6.雜項收入,136,104,264,157,78,211,141,6.Miscellaneous receipts,,6.雜項收入,235,412,75,396,16,82,12,6.Miscellaneous receipts
二、非消費支出,212171,219223,303584,231650,212182,176664,200687,B.Nonconsumption expenditures,,二、非消費支出,197640,344557,176034,154171,135980,123590,131046,B.Nonconsumption expenditures,,二、非消費支出,157551,136834,157663,133714,171799,289042,175231,B.Nonconsumption expenditures
1.利息支出,10838,12944,14733,11870,12299,8897,9693,1.Interest,,1.利息支出,8423,21317,6852,5137,4581,2922,2862,1.Interest,,1.利息支出,4815,4264,13939,2819,9607,20101,8463,1.Interest
2.經常移轉支出,201333,206278,288850,219780,199882,167767,190994,2.Current transfer expenditures,,2.經常移轉支出,189217,323239,169183,149034,131399,120668,128184,2.Current transfer expenditures,,2.經常移轉支出,152736,132570,143724,130895,162192,268942,166768,2.Current transfer expenditures
(1)對私人,49002,52002,87974,46664,46979,30286,47297,(1)To private,,(1)對私人,46807,58390,41065,24174,28604,29495,26215,(1)To private,,(1)對私人,38751,37196,43345,42708,40341,62004,39359,(1)To private
(2)對政府,33811,28943,55534,35232,34137,26914,29969,(2)To government,,(2)對政府,37525,82201,26352,21207,22670,17791,22361,(2)To government,,(2)對政府,21084,19139,23319,10962,22852,71181,25850,(2)To government
(3)社會保險,115799,124727,141426,136001,115994,109066,110224,(3)Social insurance,,(3)社會保險,91750,156257,101541,101645,79976,72751,79569,(3)Social insurance,,(3)社會保險,91764,76205,76145,77029,97878,132856,101341,(3)Social insurance
(4)對國外,2721,607,3917,1883,2773,1502,3504,(4)To abroad,,(4)對國外,13136,26392,224,2009,148,631,39,(4)To abroad,,(4)對國外,1138,30,914,195,1121,2901,218,(4)To abroad
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
106年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2017",,106年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2017",,106年家庭收支調查報告,,,,,,,,"The Survey of Family Income and Expenditure, 2017"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第2表 平均每戶家庭收支按區域別分(續三),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.3),,,,,第2表 平均每戶家庭收支按區域別分(續四),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.4),,,,,第2表 平均每戶家庭收支按區域別分(續完),,,,,Table 2. Average Family Income and Expenditure per Household by Areas (Cont.End),,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
民 國 106 年,,,,單位：元,2 0 1 7 Unit:NT$,,,,,民 國 106 年,,,,單位：元,2 0 1 7 Unit:NT$,,,,,民 國 106 年,,,,單位：元,2 0 1 7 Unit:NT$,,,
,總 平 均,新 北 市,臺 北 市,桃 園 市,臺 中 市,臺 南 市,高 雄 市,,,,宜 蘭 縣,新 竹 縣,苗 栗 縣,彰 化 縣,南 投 縣,雲 林 縣,嘉 義 縣,,,,屏 東 縣,臺 東 縣,花 蓮 縣,澎 湖 縣,基 隆 市,新 竹 市,嘉 義 市,
,General,New Taipei,Taipei,Taoyuan,Taichung,Tainan,Kaohsiung,,,,Yilan,Hsinchu,Miaoli,Changhua,Nantou,Yunlin,Chiayi,,,,Pingtung,Taitung,Hualien,Penghu,Keelung,Hsinchu,Chiayi,
,average,City,City,City,City,City,City,,,,County,County,County,County,County,County,County,,,,County,County,County,County,City,City,City,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三、消費支出,811670,823461,1080904,879508,849155,707495,795624,C.Consumption expenditures,,三、消費支出,755648,1014464,653494,621736,614176,565062,638422,C.Consumption expenditures,,三、消費支出,648324,519259,586240,503857,777924,953074,736330,C.Consumption expenditures
1.食品及非酒精飲料,116905,104448,153159,132623,114437,107453,115324,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,120745,128643,91678,112658,108705,83226,116340,1.Food and non-alcoholic beverages,,1.食品及非酒精飲料,106498,77841,85484,77487,127145,131542,119033,1.Food and non-alcoholic beverages
2.菸酒及檳榔,9701,9306,8209,11824,9623,8123,9527,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,9491,10270,10709,7560,11719,10070,13325,"2.Tobacco,alcoholic beverages and betel nuts",,2.菸酒及檳榔,9772,13719,13226,11687,11631,10749,9393,"2.Tobacco,alcoholic beverages and betel nuts"
3.衣著鞋襪及服飾用品,23274,26140,31440,27395,26633,17276,19121,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,20067,26810,17465,17901,17333,13630,14781,3.Clothing and footwear,,3.衣著鞋襪及服飾用品,17635,12812,13696,18096,29688,27340,17467,3.Clothing and footwear
4.住宅服務、水電瓦斯及其他燃料,194006,219144,306342,210048,212058,149956,166900,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,150975,220151,140092,126603,123132,109903,112969,"4.Housing,water,electricity,gas and other fuels",,4.住宅服務、水電瓦斯及其他燃料,108445,132057,143288,112794,183357,214299,161284,"4.Housing,water,electricity,gas and other fuels"
(1)房地租及水費,174733,198652,284755,189501,193262,131707,149068,(1)Rent and water charges,,(1)房地租及水費,130176,200894,119858,107140,106587,92053,96301,(1)Rent and water charges,,(1)房地租及水費,91757,116477,126927,93070,162673,197022,144823,(1)Rent and water charges
(2)電費及燃料,19273,20492,21587,20547,18796,18249,17832,(2)Power and fuel,,(2)電費及燃料,20799,19257,20234,19463,16545,17850,16668,(2)Power and fuel,,(2)電費及燃料,16688,15579,16361,19724,20684,17277,16461,(2)Power and fuel
5.家具設備及家務維護,20677,23535,32302,20573,18717,16553,18077,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,20152,28296,16186,14443,10240,14039,11068,"5.Furnishings,household equipmentand routine household maintenance",,5.家具設備及家務維護,17219,9251,12770,13270,25429,26393,17199,"5.Furnishings,household equipmentand routine household maintenance"
6.醫療保健,123765,109979,145265,111365,123513,122243,141296,6.Health,,6.醫療保健,139490,123694,113880,109834,120120,131926,127421,6.Health,,6.醫療保健,114066,97593,117110,107361,106364,142600,114828,6.Health
7.交通,76765,74792,77258,92121,74354,75862,73449,7.Transport,,7.交通,84610,151080,78919,58119,63968,65114,87139,7.Transport,,7.交通,60820,44479,58228,33565,64450,109257,71872,7.Transport
(1)個人交通工具之購置,15734,16061,4768,19195,11067,19109,18989,(1)Purchase of vehicles,,(1)個人交通工具之購置,23664,67921,12768,4386,15789,15230,34930,(1)Purchase of vehicles,,(1)個人交通工具之購置,6365,5213,13110,724,1977,38312,17261,(1)Purchase of vehicles
(2)個人交通設備使用管理及保養費,44797,41687,44387,54751,49994,43634,41633,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,44891,61548,53143,41960,37089,39555,40847,(2)Operation of transport equipment,,(2)個人交通設備使用管理及保養費,43096,30944,34632,23394,39293,53051,41525,(2)Operation of transport equipment
(3)乘交通設備及其他交通服務,10661,13172,24047,11962,5691,6652,7259,(3)Transport services,,(3)乘交通設備及其他交通服務,8539,12595,6240,5751,5174,4839,4800,(3)Transport services,,(3)乘交通設備及其他交通服務,6771,4497,5440,7792,19689,9758,6193,(3)Transport services
(4)汽、機車保險費,5574,3872,4057,6215,7603,6467,5568,(4)Insurance of vehicles,,(4)汽、機車保險費,7516,9016,6768,6023,5915,5491,6561,(4)Insurance of vehicles,,(4)汽、機車保險費,4587,3826,5047,1655,3492,8136,6893,(4)Insurance of vehicles
8.通訊,27672,31820,31294,31309,28748,24016,28298,8.Communication,,8.通訊,23296,29386,27581,21291,20256,18485,19878,8.Communication,,8.通訊,23543,17845,20423,21777,22911,26567,24227,8.Communication
9.休閒與文化,47350,55852,88190,44383,53469,28681,35322,9.Recreation and culture,,9.休閒與文化,34261,77668,32286,25528,26725,18794,22073,9.Recreation and culture,,9.休閒與文化,28016,19948,23694,21051,49528,59559,34201,9.Recreation and culture
(1)套裝旅遊(不含自助旅遊),24744,27407,55523,20496,28582,12956,17364,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),18659,44297,15561,10964,13827,7277,11451,(1)Package holidays,,(1)套裝旅遊(不含自助旅遊),11633,9483,11680,7759,24741,26768,16988,(1)Package holidays
(2)娛樂消遣及文化服務,11468,13887,16047,12351,12914,8509,9791,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,7928,16643,8680,6548,7005,6346,5189,(2)Recreational and cultural services,,(2)娛樂消遣及文化服務,8149,6079,7215,7169,11658,16256,8998,(2)Recreational and cultural services
(3)書報雜誌文具,4405,4620,5676,5274,5160,3193,3611,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,3735,5424,3236,4917,2992,2726,2844,"(3)Newspapers,books and stationery",,(3)書報雜誌文具,3782,2118,2133,2091,5455,4957,4434,"(3)Newspapers,books and stationery"
(4)教育消遣康樂器材及其附屬品,6733,9937,10945,6262,6814,4023,4556,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,3938,11304,4809,3099,2901,2445,2589,(4)Recreational facilities,,(4)教育消遣康樂器材及其附屬品,4453,2268,2666,4032,7675,11578,3782,(4)Recreational facilities
10.教育,30153,30903,36106,36065,31967,26599,30473,10.Education,,10.教育,24360,52508,22840,31631,19176,16621,16007,10.Education,,10.教育,22180,9576,13517,11449,22309,41367,28636,10.Education
11.餐廳及旅館,97388,96536,106045,111174,108082,93051,119333,11.Restaurants and hotels,,11.餐廳及旅館,82469,109491,61908,63462,59890,51496,66179,11.Restaurants and hotels,,11.餐廳及旅館,105063,54064,55069,50089,91421,111829,105709,11.Restaurants and hotels
12.什項消費,44015,41008,65294,50628,47555,37684,38504,12.Miscellaneous goods and services,,12.什項消費,45733,56468,39949,32708,32913,31758,31242,12.Miscellaneous goods and services,,12.什項消費,35068,30074,29735,25229,43692,51573,32482,12.Miscellaneous goods and services
可支配所得(平均數),1018941,1046576,1344538,1105711,1033169,902536,985517,Disposable income(mean),,可支配所得(平均數),901167,1271770,853451,816320,758388,745074,769976,Disposable income(mean),,可支配所得(平均數),801448,752275,752426,724107,924561,1283253,915716,Disposable income(mean)
可支配所得(中位數),881107,951456,1128510,995636,886429,755176,854811,Disposable income(median),,可支配所得(中位數),750910,998272,755390,728109,671413,615210,620496,Disposable income(median),,可支配所得(中位數),735538,586208,621922,583938,783573,1010804,820903,Disposable income(median)
消費支出,811670,823461,1080904,879508,849155,707495,795624,Consumption expenditures,,消費支出,755648,1014464,653494,621736,614176,565062,638422,Consumption expenditures,,消費支出,648324,519259,586240,503857,777924,953074,736330,Consumption expenditures
儲蓄,207271,223114,263634,226203,184013,195040,189892,Saving,,儲蓄,145519,257306,199957,194584,144212,180012,131554,Saving,,儲蓄,153124,233015,166186,220250,146638,330179,179385,Saving
所得總額,1292578,1337740,1767413,1379145,1308936,1121261,1247558,Current receipts,,所得總額,1136844,1695790,1077074,1005634,925718,895872,928904,Current receipts,,所得總額,991882,939478,941572,887195,1160231,1627397,1129010,Current receipts
樣本戶數,16528,2500,2000,1500,2000,1500,2200,Numbers of samples,,樣本戶數,347,350,320,573,300,388,323,Numbers of samples,,樣本戶數,477,280,350,200,310,300,310,Numbers of samples
可支配所得標準差,18230,44671,51628,46679,54583,43220,77209,Disposable income standard deviation,,可支配所得標準差,93541,182393,82041,53722,65729,58115,70333,Disposable income standard deviation,,可支配所得標準差,79605,130721,113607,177522,110813,190121,83020,Disposable income standard deviation
附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,,,附註：由於縣市別樣本數有限，應用時需考量抽樣誤差(一般統計上係採平均數±1.96個標準差,,,,,"Note：Due to the limited sample number, when you apply the figures, you must pay attention to the",,,
為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,,,為信賴區間)，若據以作縣市排名，不具嚴謹統計意義。,,,,,sample error the figures might caused (usually in statistics mean±1.96standard deviation will,,,
,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,,,,,,,,"be adopted as confidence interval). If cities or counties are ranked by the result, it will be",,,
,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,,,,,,,,meaningless for precise statistics.,,,
