女,2262351,2.68,770348,627974,702350,1.66,292834,314055,Female,,女,529230,2.57,558346,530313,400066,3.07,804570,693212,Female,,女,320803,3.49,1092406,862634,309902,3.84,1837040,1179078,Female
按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age,,按 年 齡 組 別 分,,,,,,,,,Age
未 滿 30 歲,394295,3.31,867626,717266,47294,2.11,359706,366452,Under 30 years,,未 滿 30 歲,102354,2.83,569753,553853,102641,3.38,804196,710803,Under 30 years,,未 滿 30 歲,92932,3.87,1089597,858285,49073,4.25,1690738,1142666,Under 30 years
30 ～ 34 歲,661343,3.51,975537,775745,55893,2.15,364593,358326,30～34 years,,30 ～ 34 歲,145381,2.94,575963,530730,167578,3.44,804073,706709,30～34 years,,30 ～ 34 歲,163402,3.94,1074693,874485,129089,4.3,1787146,1197053,30～34 years
35 ～ 39 歲,900498,3.74,991969,790877,69981,2.36,354235,382089,35～39 years,,35 ～ 39 歲,201080,3.09,573971,535882,219327,3.78,812377,712007,35～39 years,,35 ～ 39 歲,224383,4.07,1088462,877595,185728,4.49,1780318,1209351,35～39 years
40 ～ 44 歲,958411,3.82,998095,812574,88702,2.33,337880,373336,40～44 years,,40 ～ 44 歲,192742,3.27,577723,553224,248645,3.89,818395,731879,40～44 years,,40 ～ 44 歲,228929,4.1900000000000004,1085402,913190,199393,4.49,1821996,1243782,40～44 years
45 ～ 54 歲,2141215,3.6,1020940,822430,239810,1.99,321963,361684,45～54 years,,45 ～ 54 歲,410128,2.99,570890,557031,457609,3.63,813140,726111,45～54 years,,45 ～ 54 歲,524178,4.04,1102657,918475,509492,4.3899999999999997,1814781,1240633,45～54 years
55 ～ 64 歲,1643998,2.99,1024384,728191,343529,1.72,293664,326840,55～64 years,,55 ～ 64 歲,285286,2.38,560003,499972,263536,2.98,809182,655491,55～64 years,,55 ～ 64 歲,295193,3.48,1100875,827297,456454,4.03,1939347,1150766,55～64 years
65 歲 及 以 上,1377563,2.0099999999999998,546494,459400,770256,1.67,281201,301565,65 years and over,,65 歲 及 以 上,278494,2.12,549212,502636,156130,2.42,796422,624128,65 years and over,,65 歲 及 以 上,86449,2.6,1088046,780582,86234,3.27,1911950,1109343,65 years and over
按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment,,按 教 育 程 度 別 分,,,,,,,,,Educational attainment
國 小 及 以 下,1514348,2.37,548886,455084,834203,1.69,278992,289763,Primary school and below,,國 小 及 以 下,302010,2.4500000000000002,548925,489609,171004,3.15,806065,623247,Primary school and below,,國 小 及 以 下,104470,3.92,1091174,811948,102661,4.7699999999999996,1761649,1053618,Primary school and below
國（初） 中（初 職）,1276900,3.41,804937,647493,287494,1.95,317427,334302,Junior middle (vocational),,國（初） 中（初 職）,334945,3,562504,517310,270370,3.8,804923,699480,Junior middle (vocational),,國（初） 中（初 職）,215796,4.3099999999999996,1093825,852461,168295,4.92,1749829,1095263,Junior middle (vocational)
高 中,807575,3.29,845159,699967,141411,1.88,321760,359945,High school,,高 中,197375,2.75,563783,518454,188245,3.66,806871,704599,High school,,高 中,162126,3.95,1085583,890612,118419,4.43,1670864,1140171,High school
高 職,1687797,3.58,910128,748289,195305,2.09,334765,375215,Senior vocational school,,高 職,413624,3.01,574619,555006,415509,3.66,810837,714965,Senior vocational school,,高 職,403110,4.0999999999999996,1085104,883200,260249,4.66,1762647,1179694,Senior vocational school
專 科,1034595,3.48,1059763,835201,71124,2.02,328228,410422,Junior college,,專 科,174083,2.65,579163,560276,240807,3.34,815191,718587,Junior college,,專 科,288472,3.76,1095444,880279,260109,4.24,1768298,1193321,Junior college
大 學 及 以 上,1756108,3.31,1301737,950703,85928,1.9,333054,434168,College and above,,大 學 及 以 上,193427,2.42,577495,562153,329531,2.92,813514,708717,College and above,,大 學 及 以 上,441492,3.46,1103388,902914,705731,3.81,1970234,1262978,College and above
